message_id,raw_message,normalized_message,intent,product_raw,product_canonical,unit_raw,unit_canonical,location_raw,location_canonical,price,currency,quantity,product_span_start,product_span_end,location_span_start,location_span_end,language,noise_level,has_typos,has_abbreviations,market_area,state,product_category,price_period,is_bulk,season,data_source,confidence_label,reviewed_by_human,notes,source_name,source_url
msg_0164,how much if i wan buy garri ijebu in bag at Jos,please what is the bulk price of white garri per bag in Jos Market,QUERY,garri ijebu,white garri,bag,bag,Jos,Jos Market,,,,22,33,44,47,pidgin,mild,False,False,Jos Market,Plateau,staple,,True,harvest,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0165,titus is 8500 per kg at Ariaria today,titus fish is 8500 naira per kg in Ariaria Market,SUBMIT_PRICE,titus,titus fish,kg,kg,Ariaria,Ariaria Market,8500,NGN,,0,5,24,31,english,none,False,False,Ariaria Market,Abia,protein,2026-04,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0166,palm oil dey available for Mile 12?,is palm oil available in Mile 12 Market,QUERY,palm oil,palm oil,litre,litre,Mile 12,Mile 12 Market,,,,0,8,27,34,pidgin,mild,True,False,Mile 12 Market,Lagos,oil,,False,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=AVAILABILITY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0167,how much is beans per kg in Dawanau,please how much is brown beans per kg in Dawanau Market,QUERY,beans,brown beans,kg,kg,Dawanau,Dawanau Market,,,5,12,17,28,35,english,none,False,False,Dawanau Market,Kano,staple,,False,dry,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0168,where crate of egg cheap pass around Sabon Gari,compare eggs price between markets around Sabon Gari Market,QUERY,crate of egg,eggs,crate,crate,Sabon Gari,Sabon Gari Market,,,,6,18,37,47,pidgin,mild,False,False,Sabon Gari Market,Kano,protein,,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=COMPARE; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0169,price din kote a Yankura nawa,please how much is kote fish per kg in Yankura Market,QUERY,kote,kote fish,kg,kg,Yankura,Yankura Market,,,,10,14,17,24,hausa_mixed,mild,False,False,Yankura Market,Kano,protein,,False,harvest,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0170,how much is kote per kg in Garki,please how much is kote fish per kg in Garki Market,QUERY,kote,kote fish,kg,kg,Garki,Garki Market,,,,12,16,27,32,english,none,False,False,Garki Market,Abuja,protein,,False,dry,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0171,update: gero dey 24000 per bag Abakaliki,millet is 24000 naira per bag in Abakaliki Market,SUBMIT_PRICE,gero,millet,bag,bag,Abakaliki,Abakaliki Market,24000,NGN,,8,12,31,40,pidgin,mild,False,True,Abakaliki Market,Ebonyi,grain,2026-01,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0172,how much is millet per bag in Oyingbo,please how much is millet per bag in Oyingbo Market,QUERY,millet,millet,bag,bag,Oyingbo,Oyingbo Market,,,,12,18,30,37,english,none,False,False,Oyingbo Market,Lagos,grain,,False,harvest,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0173,spaghetti di na Dawanau taa?,is spaghetti available in Dawanau Market,QUERY,spaghetti,spaghetti,pack,pack,Dawanau,Dawanau Market,,,,0,9,16,23,igbo_mixed,mild,False,False,Dawanau Market,Kano,processed_food,,False,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=AVAILABILITY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0174,update: gero dey 32050 per bag Bodija,millet is 32050 naira per bag in Bodija Market,SUBMIT_PRICE,gero,millet,bag,bag,Bodija,Bodija Market,32050,NGN,,8,12,31,37,pidgin,mild,False,False,Bodija Market,Oyo,grain,2026-01,False,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0175,compare citta 4 Onitsha and other nearby market,compare fresh ginger price between markets around Onitsha Main Market,QUERY,citta,fresh ginger,kg,kg,Onitsha,Onitsha Main Market,,,,8,13,16,23,pidgin,mild,False,True,Onitsha Main Market,Anambra,spice,,False,harvest,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=COMPARE; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0176,pls hw mch egg crate per crate 4 Ilorin,please how much is eggs per crate in Ilorin Market,QUERY,egg,eggs,crate,crate,Ilorin,Ilorin Market,5700,NGN,,11,14,33,39,pidgin,medium,True,True,Ilorin Market,Kwara,protein,2026-03,False,festive,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0177,how much is chicken laps per carton in Jos,please how much is chicken laps per carton in Jos Market,QUERY,chicken laps,chicken laps,carton,carton,Jos,Jos Market,,,,12,24,39,42,english,none,False,False,Jos Market,Plateau,protein,,False,dry,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0178,pls hw mch white garri per kg 4 Abakaliki,please how much is white garri per kg in Abakaliki Market,QUERY,white garri,white garri,kg,kg,Abakaliki,Abakaliki Market,,,10,11,22,32,41,pidgin,medium,True,True,Abakaliki Market,Ebonyi,staple,,False,dry,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0179,abeg how much oloyin beans 4 Mile 12,please how much is brown beans per kg in Mile 12 Market,QUERY,oloyin beans,brown beans,kg,kg,Mile 12,Mile 12 Market,,,,14,26,29,36,pidgin,mild,False,True,Mile 12 Market,Lagos,staple,,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0180,who sabi price of palm oil for PH market today,please how much is palm oil per litre in Port Harcourt Market,QUERY,palm oil,palm oil,litre,litre,PH market,Port Harcourt Market,,,,18,26,31,40,pidgin,mild,False,False,Port Harcourt Market,Rivers,oil,,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0181,titus na 7900 for kg at Ariaria today,titus fish is 7900 naira per kg in Ariaria Market,SUBMIT_PRICE,titus,titus fish,kg,kg,Ariaria,Ariaria Market,7900,NGN,,0,5,24,31,pidgin,mild,False,False,Ariaria Market,Abia,protein,2026-04,False,harvest,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0182,price of citta at Oyingbo please,please how much is fresh ginger per kg in Oyingbo Market,QUERY,citta,fresh ginger,kg,kg,Oyingbo,Oyingbo Market,,,,9,14,18,25,english,none,False,False,Oyingbo Market,Lagos,spice,,False,dry,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0183,is imported rice available at Mile 12 today,is foreign rice available in Mile 12 Market,QUERY,imported rice,foreign rice,50kg bag,50kg bag,Mile 12,Mile 12 Market,,,,3,16,30,37,english,none,True,False,Mile 12 Market,Lagos,staple,,False,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=AVAILABILITY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0184,bulk priz gero bag na Ariaria biko,please what is the bulk price of millet per bag in Ariaria Market,QUERY,gero,millet,bag,bag,Ariaria,Ariaria Market,,,,10,14,22,29,igbo_mixed,medium,True,True,Ariaria Market,Abia,grain,,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0185,se fresh tomato wa ni Ariaria and price nko,is tomatoes available in Ariaria Market,QUERY,fresh tomato,tomatoes,basket,basket,Ariaria,Ariaria Market,,,,3,15,22,29,yoruba_mixed,mild,False,False,Ariaria Market,Abia,vegetable,,False,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=AVAILABILITY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0186,how much if i wan buy albasa in bag at Sabon Gari,please what is the bulk price of onion bulb per bag in Sabon Gari Market,QUERY,albasa,onion bulb,bag,bag,Sabon Gari,Sabon Gari Market,,,,22,28,39,49,pidgin,mild,False,False,Sabon Gari Market,Kano,vegetable,,True,dry,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0187,compare spag 4 Jos and other nearby market,compare spaghetti price between markets around Jos Market,QUERY,spag,spaghetti,carton,carton,Jos,Jos Market,,,,8,12,15,18,pidgin,mild,False,True,Jos Market,Plateau,processed_food,,True,harvest,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=COMPARE; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0188,titus fish is 7450 per kg at Bodija today,titus fish is 7450 naira per kg in Bodija Market,SUBMIT_PRICE,titus fish,titus fish,kg,kg,Bodija,Bodija Market,7450,NGN,,0,10,29,35,english,mild,False,True,Bodija Market,Oyo,protein,2026-04,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0189,abeg how much titus fish for Garki,please how much is titus fish per kg in Garki Market,QUERY,titus fish,titus fish,kg,kg,Garki,Garki Market,,,,14,24,29,34,pidgin,mild,False,False,Garki Market,Abuja,protein,,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
